video_id,likes,replies,polarity,video_id,sentiment
9yUZTTLpDtk,0.4444444444444444,0.0,0.19164651278175082,9yUZTTLpDtk,Positive
A2cRZL70C0w,0.2042857142857143,0.022857142857142857,0.07031196856899323,A2cRZL70C0w,Positive
A41RgTjiLQU,0.145,0.005,0.4228331760687227,A41RgTjiLQU,Positive
A520AWwJ9lQ,1.2916666666666667,0.375,0.24927083333333333,A520AWwJ9lQ,Positive
AAZbviHZVhE,0.1657142857142857,0.054285714285714284,0.15826665010630286,AAZbviHZVhE,Positive
AEaKrq3SpW8,0.8675,0.335,0.13790210265924563,AEaKrq3SpW8,Positive
AGCYh0s7A_Q,1.875,1.1875,0.528125,AGCYh0s7A_Q,Very positive
AHTCnDycWYg,0.16333333333333333,0.02666666666666667,0.08271752882809424,AHTCnDycWYg,Positive
AI9gBDrccZ8,1.3636363636363635,0.9191919191919192,0.009562289562289559,AI9gBDrccZ8,Positive
AJtUuo84JnM,0.228,0.198,0.2608211747241955,AJtUuo84JnM,Positive
AM60_0WmYJ8,0.15,0.04,0.12492375541125546,AM60_0WmYJ8,Positive
APHgDFRpCi0,0.28875,0.16875,0.05840545856363379,APHgDFRpCi0,Positive
APJswxETtTY,2.377906976744186,0.6947674418604651,-0.04757489664056787,APJswxETtTY,Negative
AQ0b0CRsiVc,0.08,0.015,0.14176173422311816,AQ0b0CRsiVc,Positive
AQlqgqeyL1U,0.145,0.0325,0.10948936631944439,AQlqgqeyL1U,Positive
AR4UgRJOUQY,0.2966666666666667,0.006666666666666667,0.03491647126022126,AR4UgRJOUQY,Positive
ARSNaSeT9hw,0.34833333333333333,0.21666666666666667,0.2439224989131237,ARSNaSeT9hw,Positive
AUP3uhrM19c,5.699588477366255,0.6131687242798354,-0.04833349663596576,AUP3uhrM19c,Negative
AWSNlL0xFm8,2.4545454545454546,0.6103896103896104,-0.03925527597402598,AWSNlL0xFm8,Negative
AX8-YzMKZhQ,0.20666666666666667,0.02,0.23076096420398703,AX8-YzMKZhQ,Positive
AYcIaKpqE1k,0.325,0.085,0.07596498524319252,AYcIaKpqE1k,Positive
AZDiPT4PuHE,0.105,0.0,0.09355390625,AZDiPT4PuHE,Positive
AaGVAaGylgQ,0.25666666666666665,0.025,0.3133357321137872,AaGVAaGylgQ,Positive
AdOSUIXlI0I,0.375,0.04,0.24137740835027766,AdOSUIXlI0I,Positive
Agctt96kkhM,0.6666666666666666,0.6875,0.2646212121212121,Agctt96kkhM,Positive
AgnqfXHMnZ8,0.218,0.006,0.06336170872959933,AgnqfXHMnZ8,Positive
AjioF-ZFDHQ,1.5791583166332666,0.43286573146292584,0.0428950261069578,AjioF-ZFDHQ,Positive
Alp_a88C8dY,0.08,0.043333333333333335,0.02510001407873433,Alp_a88C8dY,Positive
AmYFFuarQJI,7.104395604395604,0.6648351648351648,-0.031179243329345574,AmYFFuarQJI,Negative
Ama7Dc1EgLM,0.044,0.024,0.07775260136853897,Ama7Dc1EgLM,Positive
Amai7rZpqXg,4.222,0.892,0.10908591660224695,Amai7rZpqXg,Positive
AnCYGSMxWzk,0.5,0.0,0.3500000000000001,AnCYGSMxWzk,Positive
AoQMHzkj2x0,0.14,0.005,0.26988147727561773,AoQMHzkj2x0,Positive
AoS7AWVqIrg,0.0,0.0,0.47438271604938276,AoS7AWVqIrg,Positive
Ap5hoCTkTUM,46.86714285714286,2.342857142857143,0.0997875766594516,Ap5hoCTkTUM,Positive
AsQgxPjhqXU,0.07445008460236886,0.028764805414551606,0.24858557227604827,AsQgxPjhqXU,Positive
Auu9Sxxt5is,0.168,0.004,0.03852917643698892,Auu9Sxxt5is,Positive
AuunrD-NDyg,0.08,0.0775,0.013880616200928696,AuunrD-NDyg,Positive
Av-BCG0xjS0,4.460490463215259,0.23978201634877383,0.23501212494741108,Av-BCG0xjS0,Positive
AxG14lbL2Iw,0.17543859649122806,0.015037593984962405,0.09809980948342475,AxG14lbL2Iw,Positive
AybOx6RBdRw,0.905,0.185,0.25334658611787525,AybOx6RBdRw,Positive
AzNIUMW_G8M,0.03666666666666667,0.0,0.09680645452373991,AzNIUMW_G8M,Positive
AzWiUQEdJOo,0.4220314735336195,0.011444921316165951,0.0327270698863233,AzWiUQEdJOo,Positive
B9SptdjpJBQ,0.13,0.023333333333333334,0.10118999495874496,B9SptdjpJBQ,Positive
BBn_fo8NprY,0.17,0.0025,0.1547949369532378,BBn_fo8NprY,Positive
BEW_n1922vk,0.85,0.013333333333333334,0.3098408113876863,BEW_n1922vk,Positive
BFlk1LehjwA,1.04,0.75,0.07780264584621728,BFlk1LehjwA,Positive
BGOAmt0YI7o,17.879310344827587,0.8103448275862069,0.21277584962929794,BGOAmt0YI7o,Positive
BRzPaDMeRks,4.806666666666667,1.2633333333333334,0.18672895021645022,BRzPaDMeRks,Positive
BUaLnDL3f-M,0.36,0.01,0.33248166711760474,BUaLnDL3f-M,Positive
BY3SLVNBkeo,0.275,0.07166666666666667,0.12540547482031852,BY3SLVNBkeo,Positive
BcYJ0CRyWaQ,0.06666666666666667,0.006666666666666667,0.12104536449314748,BcYJ0CRyWaQ,Positive
BdV0dkx2oik,0.95,0.05,-0.0222316227203132,BdV0dkx2oik,Negative
BlBztBP0OAs,1.97,0.9633333333333334,0.33227877000097705,BlBztBP0OAs,Positive
Bn7ZtoFTm2Y,1.1475,0.0975,0.3142248092532467,Bn7ZtoFTm2Y,Positive
BnouDpcreyI,1.9794344473007712,0.4138817480719794,0.04620941755254784,BnouDpcreyI,Positive
BpT3gx3s0ns,0.28,0.03,0.2570457065070346,BpT3gx3s0ns,Positive
BqL9T0_ClUg,1.4325,0.465,0.07345500369339651,BqL9T0_ClUg,Positive
C-V1uXeyGmg,0.038,0.006,0.1666137544476998,C-V1uXeyGmg,Positive
C1i3ESnliMQ,4.36,0.46,0.029802998737373746,C1i3ESnliMQ,Positive
C1wa2OyP_so,4.248333333333333,0.31333333333333335,0.06675982663170159,C1wa2OyP_so,Positive
C25qzDhGLx8,41.045,2.205,0.05119169723961396,C25qzDhGLx8,Positive
C6HghxKEz5E,0.09166666666666666,0.0,0.21951194764094462,C6HghxKEz5E,Positive
C71KYPXiDTw,6.0531697341513295,0.3803680981595092,0.18643093164017768,C71KYPXiDTw,Positive
CBzY0xfrHVQ,1.0214285714285714,0.06142857142857143,0.284291316694942,CBzY0xfrHVQ,Positive
CGN6QXv7sfs,1.2107023411371238,0.5317725752508361,0.02206016997796882,CGN6QXv7sfs,Positive
CHuuyGoK9F8,0.18295739348370926,0.02756892230576441,0.185880372533733,CHuuyGoK9F8,Positive
CI1C_zEVNmI,0.2577777777777778,0.03,0.049536999658396634,CI1C_zEVNmI,Positive
CItEtnp3nPY,3.4472049689440993,0.937888198757764,0.02779635145983859,CItEtnp3nPY,Positive
CYa6VUK2dM0,0.9393939393939394,0.10858585858585859,0.22286026795609062,CYa6VUK2dM0,Positive
CYoRmfI0LUc,0.8353726362625139,0.4560622914349277,0.13477361972756147,CYoRmfI0LUc,Positive
Ca3rEOlAfpc,0.6,0.056,0.05795575000155847,Ca3rEOlAfpc,Positive
CjhhbuDrJ1A,3.91,0.62,0.34979084552262774,CjhhbuDrJ1A,Positive
CrwmpuwLBiI,6.164444444444444,0.33,0.05209193329814508,CrwmpuwLBiI,Positive
CsdzflTXBVQ,48.98142857142857,3.3242857142857143,0.14492229764283313,CsdzflTXBVQ,Positive
CuXq1hOa8_Y,1.7133333333333334,0.39,-0.009471452245670992,CuXq1hOa8_Y,Negative
CugyxRLS14s,4.836666666666667,0.3,0.1310065100408851,CugyxRLS14s,Positive
CwfoyVa980U,0.21,0.0033333333333333335,0.21721502262205394,CwfoyVa980U,Positive
CxHhJdVETDY,0.23833333333333334,0.016666666666666666,0.20017015265189073,CxHhJdVETDY,Positive
D1IBXE2G6zw,0.24,0.08375,0.16872228907318632,D1IBXE2G6zw,Positive
D59v74k5flU,0.20714285714285716,0.01,0.12764928095218273,D59v74k5flU,Positive
D8cf_QBghng,0.31,0.02,0.04707291666666667,D8cf_QBghng,Positive
DAbDvqPFXvQ,0.14888888888888888,0.035555555555555556,0.1903425295925048,DAbDvqPFXvQ,Positive
DU-oxt3ekZ4,1.2633333333333334,0.17333333333333334,0.1335899830282278,DU-oxt3ekZ4,Positive
DUFBEamEF0Q,0.028333333333333332,0.02666666666666667,0.08828143106411335,DUFBEamEF0Q,Positive
DUMbf8LUhoU,3.9095238095238094,0.5761904761904761,0.2045601851851852,DUMbf8LUhoU,Positive
DXpDVVVbczo,1.698,0.198,0.22964176873473743,DXpDVVVbczo,Positive
DeIaemmxMl4,0.5266666666666666,0.11333333333333333,0.2985053348909345,DeIaemmxMl4,Positive
DeTu8xSGpEM,0.21555555555555556,0.024444444444444446,0.17799938956772066,DeTu8xSGpEM,Positive
DmM6G4BvotE,2.16,0.21,0.3695443576603622,DmM6G4BvotE,Positive
DmMk6qGaMSY,1.535,0.01,0.18701145118173926,DmMk6qGaMSY,Positive
DtsWj9XiOIY,0.0675,0.0,0.3526625453689211,DtsWj9XiOIY,Positive
DuPXdnSWoLk,8.537433155080214,0.8582887700534759,0.09570591804214797,DuPXdnSWoLk,Positive
E-6LUtmwymo,0.20050125313283207,0.020050125313283207,0.2102901312220017,E-6LUtmwymo,Positive
E0u2dKugyMc,0.7004830917874396,0.07246376811594203,0.3828053291062803,E0u2dKugyMc,Positive
E2zIK6ktxIk,0.045,0.0,0.1066240699404762,E2zIK6ktxIk,Positive
E3DWd2dTiaQ,0.6613636363636364,0.27045454545454545,0.20522215253181164,E3DWd2dTiaQ,Positive
E5Hfl6Nqw3Q,0.7816666666666666,0.07333333333333333,0.006694887416607792,E5Hfl6Nqw3Q,Positive
E6eRA8PnuW4,0.09,0.01,0.1796274926538315,E6eRA8PnuW4,Positive
EKH9TTHgVjA,0.48322147651006714,0.10067114093959731,0.2946935176680786,EKH9TTHgVjA,Positive
EKoRZe9Fi98,0.58,0.06666666666666667,0.3901388222147498,EKoRZe9Fi98,Positive
ELFu7XGSmqw,0.55,0.06,0.25867115429781445,ELFu7XGSmqw,Positive
ENskipCo-eQ,0.07833333333333334,0.0,0.02070934343434343,ENskipCo-eQ,Positive
EPUHs9cjhOs,3.006,0.236,0.38129382557918257,EPUHs9cjhOs,Positive
EQkdqhyKMdk,0.13131313131313133,0.030303030303030304,0.08110711643855584,EQkdqhyKMdk,Positive
ETR9qrVS17g,0.2675,0.0625,0.032247308969195594,ETR9qrVS17g,Positive
ETh3xZsLq1U,1.3165829145728642,0.14321608040201006,0.31091230715958623,ETh3xZsLq1U,Positive
EUoe7cf0HYw,0.38333333333333336,0.043333333333333335,0.21995650285818197,EUoe7cf0HYw,Positive
EWeJ7OM3mo4,0.06,0.0,0.14234640603898416,EWeJ7OM3mo4,Positive
EWng8GQ49Fg,0.18,0.06,0.09728792837092223,EWng8GQ49Fg,Positive
EXCHJB37llQ,3.897196261682243,1.0560747663551402,0.04314641744548287,EXCHJB37llQ,Positive
EZEi-87vLqE,0.5483333333333333,0.09833333333333333,0.4443752885963738,EZEi-87vLqE,Positive
EbthMC6spAE,0.0625,0.0,0.18220278155447692,EbthMC6spAE,Positive
EcdK8J74DSY,0.27,0.0,0.06595689484126986,EcdK8J74DSY,Positive
ErWde9LVg0A,33.168,2.972,0.3021258350303392,ErWde9LVg0A,Positive
F2uJvwiSZAQ,0.08,0.0,0.023971794871794874,F2uJvwiSZAQ,Positive
F4ELqraXx-U,0.5506117908787542,0.6896551724137931,0.1436247036311293,F4ELqraXx-U,Positive
F5D1x-OtGME,0.1325,0.025,0.040933635471904546,F5D1x-OtGME,Positive
F6zuGsGsnew,4.724137931034483,2.586206896551724,-0.03243534482758621,F6zuGsGsnew,Negative
F8k999GcfgU,12.326,0.31,0.1301741240530304,F8k999GcfgU,Positive
FBdyMBRcxeo,5.34,1.4725,0.07314845943625241,FBdyMBRcxeo,Positive
FIdwrnp0g1k,0.4666666666666667,0.03,0.20809597941844032,FIdwrnp0g1k,Positive
FLWos7210j0,2.628415300546448,0.4553734061930783,0.2124848898824308,FLWos7210j0,Positive
FMz_SHidVfk,0.11666666666666667,0.0,0.0663940918539133,FMz_SHidVfk,Positive
FN5n87Gj0LM,0.09125,0.01875,0.044816130574493955,FN5n87Gj0LM,Positive
FUBXKn1oP0g,23.686666666666667,1.3555555555555556,0.14349487867838018,FUBXKn1oP0g,Positive
FdPTvS7EX-o,0.05,0.01,0.07955750691907917,FdPTvS7EX-o,Positive
FfRGxN2zeWU,0.7157142857142857,0.09857142857142857,0.2742621843525526,FfRGxN2zeWU,Positive
FgSSk7xLW9w,0.09857142857142857,0.004285714285714286,0.0992795795847343,FgSSk7xLW9w,Positive
Flmxl3ZfjVM,0.145,0.02,0.10041070226070231,Flmxl3ZfjVM,Positive
Fo3fdphQ_O4,2.875,0.5694444444444444,0.14217096560846562,Fo3fdphQ_O4,Positive
Fp77pujdLMM,0.12,0.0,0.1336371029144467,Fp77pujdLMM,Positive
FpZ1sIjQrf4,94.47,5.002857142857143,0.1987965162946293,FpZ1sIjQrf4,Positive
FqdsYn9TdWQ,0.23833333333333334,0.07166666666666667,0.10982672636509641,FqdsYn9TdWQ,Positive
FwCCxSS9VkI,0.23,0.01,-0.0008520652958152933,FwCCxSS9VkI,Negative
FwT9nx8GHxE,0.09142857142857143,0.002857142857142857,0.004165676622484664,FwT9nx8GHxE,Positive
FxBeu7tmjYk,3.2771084337349397,1.6506024096385543,0.1096626353990005,FxBeu7tmjYk,Positive
FyLtlW3hHwQ,1.61,0.19,0.3198987554112554,FyLtlW3hHwQ,Positive
FzebOysQeL4,1.15,0.11,-0.02016181457431456,FzebOysQeL4,Negative
Fzz-Pblbvqw,0.11510791366906475,0.0028776978417266188,0.09424987931732541,Fzz-Pblbvqw,Positive
G0cDl-vZKkg,12.501666666666667,1.36,0.14193322365132843,G0cDl-vZKkg,Positive
G1VEccH7jJ8,0.23,0.02,0.1390434568903319,G1VEccH7jJ8,Positive
G2Ro2C60378,1.3181818181818181,0.4090909090909091,0.18896103896103897,G2Ro2C60378,Positive
G3fZBW_okks,0.7714285714285715,0.14714285714285713,0.2716240737271985,G3fZBW_okks,Positive
G6LbbzXBwVQ,1.325,0.425,0.3721206123737374,G6LbbzXBwVQ,Positive
G8SsIMqvdNM,8.218333333333334,0.5166666666666667,0.23005805826118295,G8SsIMqvdNM,Positive
G8jxAKmojxY,0.32,0.12,0.13003108971205563,G8jxAKmojxY,Positive
GA-Ct46xL7k,0.2222222222222222,0.030303030303030304,0.014454765212340976,GA-Ct46xL7k,Positive
GDF5J6OQTU4,5.575129533678757,0.7875647668393783,0.07434924747100913,GDF5J6OQTU4,Positive
GEmQaOLk9Gk,0.67,0.0,0.030247104978354988,GEmQaOLk9Gk,Positive
GJYCmnSn1vo,0.77,0.052,0.059825694650204604,GJYCmnSn1vo,Positive
GL5y_H39KXQ,7.711864406779661,1.8135593220338984,-0.006434617054320447,GL5y_H39KXQ,Negative
GLEFvV6K0ss,5.505813953488372,0.7209302325581395,0.048352713178294586,GLEFvV6K0ss,Positive
GMMigjW3q78,7.495726495726496,0.7777777777777778,-0.05344816054389468,GMMigjW3q78,Negative
GO6qs83CHpc,0.3557142857142857,0.055714285714285716,0.11517436117980479,GO6qs83CHpc,Positive
GRDoasFyesU,0.8433333333333334,0.03666666666666667,0.1504879884605292,GRDoasFyesU,Positive
GTawLgr1W0w,0.24,0.15,0.15913852813852816,GTawLgr1W0w,Positive
GTfnzOgjRZ8,14.951492537313433,1.8190298507462686,0.1093210301868184,GTfnzOgjRZ8,Positive
GVvqt-8-fz0,0.09348914858096828,0.018363939899833055,0.2604083012019603,GVvqt-8-fz0,Positive
GWKI-CoCCTU,0.97,0.18,0.3261527473732278,GWKI-CoCCTU,Positive
GXoigp2LFnY,0.2633333333333333,0.195,0.3806663171897556,GXoigp2LFnY,Positive
G_SjnHwxWMU,0.17666666666666667,0.03166666666666667,0.07125377705144247,G_SjnHwxWMU,Positive
G__NGBkVhkE,1.6883116883116882,0.8311688311688312,0.11363636363636363,G__NGBkVhkE,Positive
GclVn6jCtew,0.2833333333333333,0.01,0.5222670063732565,GclVn6jCtew,Very positive
GdiNiqgaMhM,0.4,0.29,0.27774775505744254,GdiNiqgaMhM,Positive
GlqXtCOaKb4,11.884984025559106,0.853035143769968,0.025818949421185847,GlqXtCOaKb4,Positive
GoJsr4IwCm4,26.93,2.225,0.0878532210899502,GoJsr4IwCm4,Positive
GpAuCG6iUcA,0.2325,0.0725,-0.03239389738859954,GpAuCG6iUcA,Negative
GtBcWxjioiM,0.088,0.006,0.30180000539716356,GtBcWxjioiM,Positive
GttcbM4GxLo,0.05714285714285714,0.032857142857142856,0.2677923678751804,GttcbM4GxLo,Positive
GuEQtn2nm9A,0.29,0.1125,0.08829927451599325,GuEQtn2nm9A,Positive
Gv69uNr3Tf4,0.19027181688125894,0.012875536480686695,0.23832172958380032,Gv69uNr3Tf4,Positive
Gw01t6btiR0,0.075,0.0,0.23756154125581216,Gw01t6btiR0,Positive
Gx79I586J5w,3.588785046728972,1.1308411214953271,0.06615908753759221,Gx79I586J5w,Positive
H-Giz8clz1w,0.43166666666666664,0.03333333333333333,0.16876776094276097,H-Giz8clz1w,Positive
H2AYOJ2K8MU,0.08,0.05,-0.018958734112606398,H2AYOJ2K8MU,Negative
H2s0lDFK89E,0.075,0.0,0.21628784195247205,H2s0lDFK89E,Positive
H3YE_oGD05M,3.6333333333333333,0.67,0.3004480916062496,H3YE_oGD05M,Positive
H4gFlDn6c0c,5.032727272727273,0.92,0.16547716450216454,H4gFlDn6c0c,Positive
H7ojygIbMYk,8.451936872309899,0.44763271162123386,0.26805989219412796,H7ojygIbMYk,Positive
H9KaqCBEvvg,3.276595744680851,1.2446808510638299,0.06427617158117077,H9KaqCBEvvg,Positive
HETDClwTAuA,6.154377880184332,1.0529953917050692,0.14563150846849013,HETDClwTAuA,Positive
HIdRXXjIthQ,2.424,0.196,0.26326535789442035,HIdRXXjIthQ,Positive
HRr8GRgOGAc,0.631578947368421,0.07268170426065163,0.10782606769448871,HRr8GRgOGAc,Positive
HUUsEgAe8x4,0.15428571428571428,0.02857142857142857,0.13998544152013037,HUUsEgAe8x4,Positive
HUgYoT_xEFY,3.77375,1.24625,0.3260759790990258,HUgYoT_xEFY,Positive
HcedcEr27ZU,1.3035714285714286,0.03571428571428571,0.4640234375,HcedcEr27ZU,Positive
HjMTqZA6un8,0.11,0.02,0.11078053549250642,HjMTqZA6un8,Positive
Hk1tNaXzCVo,4.8,0.16111111111111112,0.1320606674382716,Hk1tNaXzCVo,Positive
HqHQFm5L6Zc,0.06857142857142857,0.002857142857142857,0.08797234891431319,HqHQFm5L6Zc,Positive
Hs2rDAuj7n8,2.2783333333333333,0.17666666666666667,0.35316606185817234,Hs2rDAuj7n8,Positive
HsiWOp-ImoE,0.5916666666666667,0.07333333333333333,0.21955287895698036,HsiWOp-ImoE,Positive
Hte0les8ZH8,5.6,0.20666666666666667,0.3328219155844152,Hte0les8ZH8,Positive
HuoOEry-Yc4,2.005,0.3616666666666667,0.11239562421639737,HuoOEry-Yc4,Positive
HyDpetSeXtc,1.8821656050955413,1.1592356687898089,-0.10318309244963089,HyDpetSeXtc,Negative
I1XJEhgJlKQ,0.15,0.043333333333333335,0.145455226824138,I1XJEhgJlKQ,Positive
IA9vLOmFyp4,0.06,0.01,0.3837524693863237,IA9vLOmFyp4,Positive
IFKkcaj0kAE,0.8466666666666667,0.12,0.1323750195406445,IFKkcaj0kAE,Positive
IHi5jq2P_Zk,0.298,0.02,0.27090384865134876,IHi5jq2P_Zk,Positive
ILDy6kYU-xQ,2.385,0.675,0.07706854366949474,ILDy6kYU-xQ,Positive
ILnm4SGBU3g,0.6083333333333333,0.10833333333333334,0.19370325544784245,ILnm4SGBU3g,Positive
IM-GV2GfqUs,2.201776649746193,0.766497461928934,0.08633368492532775,IM-GV2GfqUs,Positive
IP81Je7APoQ,0.33,0.02,-0.017841434491434483,IP81Je7APoQ,Negative
IRGEpm1AXRM,4.140625,0.515625,0.08033854166666667,IRGEpm1AXRM,Positive
IRdrt8nPyy8,0.08314606741573034,0.0348314606741573,0.07838557116856215,IRdrt8nPyy8,Positive
ISKdzjFSVVA,2.9411764705882355,0.7647058823529411,0.11852678571428571,ISKdzjFSVVA,Positive
IUkNNDg18mY,52.681666666666665,1.0516666666666667,0.11792813778831837,IUkNNDg18mY,Positive
IXJlM_euB4w,6.943333333333333,0.25,0.17612261411548527,IXJlM_euB4w,Positive
IYvEhgYy35I,0.24625,0.02,0.22041000236742403,IYvEhgYy35I,Positive
IcLbHUBoDpI,5.597014925373134,0.7761194029850746,0.16951546753412428,IcLbHUBoDpI,Positive
IcYbVguyp6w,1.3316326530612246,0.6836734693877551,0.33148167188868927,IcYbVguyp6w,Positive
Ig-9RDH5dZ0,0.17,0.02,0.1263515826997303,Ig-9RDH5dZ0,Positive
ImwYgOvb1cQ,0.22,0.1,0.20875462662337665,ImwYgOvb1cQ,Positive
IpJ1RyOWOUI,0.125,0.0175,0.10503557703418535,IpJ1RyOWOUI,Positive
IqLi6Pn_rVo,0.08,0.002,0.26945579044128015,IqLi6Pn_rVo,Positive
ItCqCuJUjxA,6.242424242424242,1.7474747474747474,0.04497395558390574,ItCqCuJUjxA,Positive
Itd_DFAw8OE,1.88,0.545,0.07937690746753247,Itd_DFAw8OE,Positive
IwiQGsFbJEc,0.5433333333333333,0.2,0.15285916132478633,IwiQGsFbJEc,Positive
IyDwZVvdN9M,0.03,0.0,0.1113648961715368,IyDwZVvdN9M,Positive
J4Td-_OQ0jo,0.39,0.02,0.06806076388888888,J4Td-_OQ0jo,Positive
J4qvZiJeglY,0.096,0.004,0.3091765612879151,J4qvZiJeglY,Positive
J701ucIsrrk,3.42,0.35,0.16460473484848484,J701ucIsrrk,Positive
J7MYJ8Kxhwc,0.2175,0.0525,0.1295093515517119,J7MYJ8Kxhwc,Positive
JIq6dXEvGvY,5.67945205479452,1.8438356164383563,0.015085260031717476,JIq6dXEvGvY,Positive
JKGdQjx-_BI,1.103448275862069,0.13793103448275862,0.18333333333333332,JKGdQjx-_BI,Positive
JLgUdZ5_CDg,3.8763736263736264,1.5137362637362637,0.185775444793302,JLgUdZ5_CDg,Positive
JQzMUNt7AfQ,1.4848484848484849,0.31313131313131315,0.22219277209034982,JQzMUNt7AfQ,Positive
JV1NB70gLQI,0.245,0.02,0.03968710560273065,JV1NB70gLQI,Positive
JWEwib4VQgs,4.545,1.11,0.2756485744254299,JWEwib4VQgs,Positive
JY1ZCn2Ou-A,1.1925,0.13875,0.17047964099351304,JY1ZCn2Ou-A,Positive
J_qs-CH715g,0.08428571428571428,0.0,0.1851978039321789,J_qs-CH715g,Positive
J_ub7Etch2U,0.15555555555555556,0.13777777777777778,0.20274502655487514,J_ub7Etch2U,Positive
JcI8yn7xQWo,0.12666666666666668,0.09,0.08718301982409124,JcI8yn7xQWo,Positive
JdqUUKEATiw,6.58,0.32,0.1342693552589386,JdqUUKEATiw,Positive
JgYfZAjOgEM,0.15666666666666668,0.005,0.23423815378905247,JgYfZAjOgEM,Positive
JhyTKIwar1k,0.215,0.025,0.12879346288522311,JhyTKIwar1k,Positive
JlndAKOYDUQ,0.10220440881763528,0.006012024048096192,0.14515835366874844,JlndAKOYDUQ,Positive
JmWfY4nb6oM,0.26142857142857145,0.01,0.12313870930935493,JmWfY4nb6oM,Positive
JpCuIahlvR0,3.7335243553008595,1.1002865329512894,0.01980604758183554,JpCuIahlvR0,Positive
Js8UXDe93yM,0.1125,0.00375,0.0027016331718998964,Js8UXDe93yM,Positive
JsTptu56GM8,11.673333333333334,1.1766666666666667,0.16798764205448774,JsTptu56GM8,Positive
JvUGfF0iYtU,0.2733333333333333,0.03666666666666667,0.06469995213772411,JvUGfF0iYtU,Positive
Jwd1AKFLvJQ,3.9130434782608696,0.17391304347826086,0.3884418133195307,Jwd1AKFLvJQ,Positive
JzwC0Ay7Afk,1.035,0.09,0.24392919842631458,JzwC0Ay7Afk,Positive
K1Oylqxm9JY,1.0,0.8611111111111112,-0.02563657407407408,K1Oylqxm9JY,Negative
K20YGjVkZRw,0.41,0.01,0.37603097361613674,K20YGjVkZRw,Positive
K2SCpgCurVQ,0.45454545454545453,0.7272727272727273,0.10738636363636365,K2SCpgCurVQ,Positive
K3U7Z94NHgg,1.3158953722334004,0.14285714285714285,0.12578367308264266,K3U7Z94NHgg,Positive
K9Qn3Gzm2ig,3.4,0.8526315789473684,0.3292114115781879,K9Qn3Gzm2ig,Positive
KBk0-QDjWfA,0.34,0.0,0.28680091145833336,KBk0-QDjWfA,Positive
KCNvREKTnQc,1.180061037639878,0.17090539165818922,0.05093089733042888,KCNvREKTnQc,Positive
KEJKtxib4yA,4.368888888888889,0.7466666666666667,0.13034353289625022,KEJKtxib4yA,Positive
KFOZbLzp68c,0.26262626262626265,0.06734006734006734,0.017979249531507185,KFOZbLzp68c,Positive
KGb5yAdkcFw,0.15,0.025714285714285714,0.11728294994226636,KGb5yAdkcFw,Positive
KPqtlI3aJIE,0.29,0.03571428571428571,0.2770764982286573,KPqtlI3aJIE,Positive
KQc7a_5G0pI,0.15,0.0033333333333333335,0.13833309283309286,KQc7a_5G0pI,Positive
KUH0KQ1qMiw,0.175,0.065,0.045827392727420466,KUH0KQ1qMiw,Positive
KXwgUbuFF3M,23.393333333333334,0.69,0.0826580064033189,KXwgUbuFF3M,Positive
Kh7SsMrHfDo,1.065,0.11,0.21373880546536791,Kh7SsMrHfDo,Positive
KkQdnJK1iF8,8.26923076923077,0.5461538461538461,0.004134615384615383,KkQdnJK1iF8,Positive
KlnLDOUVbtA,0.12,0.04,0.0924760878560215,KlnLDOUVbtA,Positive
KmimSFVYklw,0.58,0.11333333333333333,0.16279689529220776,KmimSFVYklw,Positive
KnthjyYsk-8,0.208,0.032,0.1124947120235331,KnthjyYsk-8,Positive
KuPGRc6EKCo,0.11,0.07,0.08725104450113377,KuPGRc6EKCo,Positive
Kwo_Ucs-wc4,3.3,0.25125,0.1835653627044252,Kwo_Ucs-wc4,Positive
Kz-3PgnD1vM,0.328,0.054,0.1471820527983921,Kz-3PgnD1vM,Positive
KzMbSDbNpiM,0.5066666666666667,0.03166666666666667,0.16907603264790752,KzMbSDbNpiM,Positive
L-zZFZiRsTk,0.1175,0.14375,0.1956984933153147,L-zZFZiRsTk,Positive
L1yWH6QSP4k,0.14,0.015,-0.056169389817444494,L1yWH6QSP4k,Negative
L4titplowQY,4.8106060606060606,0.44696969696969696,0.125497439087638,L4titplowQY,Positive
L6QAx5mqFKU,0.14166666666666666,0.04833333333333333,0.129138318935053,L6QAx5mqFKU,Positive
L87l9-2B0ug,0.19,0.0,0.01649677343159487,L87l9-2B0ug,Positive
L9IDqn-qt98,1.838862559241706,0.943127962085308,-0.022493793726021213,L9IDqn-qt98,Negative
L9x9V1y_8YQ,0.5404040404040404,0.010101010101010102,0.1641944932282741,L9x9V1y_8YQ,Positive
LAs5AqpMn4E,0.16285714285714287,0.15,0.11371063045699013,LAs5AqpMn4E,Positive
LBLGo2y_BBU,221.73857142857142,2.915714285714286,0.10185117458954478,LBLGo2y_BBU,Positive
LDcm6twPEJA,0.10428571428571429,0.02857142857142857,0.10517673925537274,LDcm6twPEJA,Positive
LEwDlshW-tA,2.256,0.086,0.2586546799242424,LEwDlshW-tA,Positive
LGAfo5unZaw,0.3275,0.0075,0.1144041571194647,LGAfo5unZaw,Positive
LHR2gzqUp5M,0.09,0.0,0.10851608326569259,LHR2gzqUp5M,Positive
LHVLRxtJiyY,1.14,0.08,0.022235714285714307,LHVLRxtJiyY,Positive
LJyin-yC0Gg,0.29,0.075,0.1125228174603175,LJyin-yC0Gg,Positive
